week,team_name,season_id,manager_name,opponent_team_name,opponent_season_id,opponent_name,projected_points_for,points_for,projected_points_against,points_against,season
12,b'The Twelve Apostles',10,--hidden--,"b""John Brown's Army""",4,--hidden--,113.15,114.64,134.85,157.86,2020
13,b'The Twelve Apostles',10,--hidden--,b'Saquon These Nuts',5,--hidden--,109.78,91.2,110.27,105.08,2020
14,b'The Twelve Apostles',10,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,118.72,121.4,108.47,84.52,2020
15,b'The Twelve Apostles',10,--hidden--,b'The fishingtons',8,--hidden--,116.8,104.32,130.2,117.52,2020
16,b'The Twelve Apostles',10,--hidden--,b'The Scientist',9,--hidden--,93.97,92.84,127.85,183.82,2020
1,b'Thug Bungalow',11,--hidden--,b'Saquon These Nuts',5,--hidden--,138.64,145.1,132.3,118.18,2020
2,b'Thug Bungalow',11,--hidden--,b'Starr is Born',6,--hidden--,145.71,141.14,125.28,137.28,2020
3,b'Thug Bungalow',11,--hidden--,b'SuperCam That Ho',7,--hidden--,142.38,180.7,140.24,144.2,2020
4,b'Thug Bungalow',11,--hidden--,b'The fishingtons',8,--hidden--,132.72,111.22,130.05,108.64,2020
5,b'Thug Bungalow',11,--hidden--,b'The Scientist',9,--hidden--,138.56,117.9,129.76,107.8,2020
6,b'Thug Bungalow',11,--hidden--,b'The Twelve Apostles',10,--hidden--,133.69,105.42,139.5,135.1,2020
7,b'Thug Bungalow',11,--hidden--,b'who invited canada',14,--hidden--,127.71,170.6,125.86,124.48,2020
8,b'Thug Bungalow',11,--hidden--,b'Thunder Crotches',12,--hidden--,109.51,93.96,131.64,101.72,2020
9,b'Thug Bungalow',11,--hidden--,"b""We're Back""",13,--hidden--,131.16,94.92,131.15,108.02,2020
10,b'Thug Bungalow',11,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,122.68,120.1,127.57,95.22,2020
11,b'Thug Bungalow',11,--hidden--,b'Immortal Duffmen',2,--hidden--,121.93,78.16,141.04,170.66,2020
12,b'Thug Bungalow',11,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,136.45,88.0,120.78,125.28,2020
13,b'Thug Bungalow',11,--hidden--,"b""John Brown's Army""",4,--hidden--,119.0,73.42,126.95,154.06,2020
14,b'Thug Bungalow',11,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,130.18,91.66,152.25,162.92,2020
15,b'Thug Bungalow',11,--hidden--,b'Thunder Crotches',12,--hidden--,123.28,140.64,125.39,105.3,2020
1,b'Thunder Crotches',12,--hidden--,"b""John Brown's Army""",4,--hidden--,140.86,142.16,141.86,150.74,2020
2,b'Thunder Crotches',12,--hidden--,b'Saquon These Nuts',5,--hidden--,144.47,149.5,126.59,106.56,2020
3,b'Thunder Crotches',12,--hidden--,b'Starr is Born',6,--hidden--,138.55,144.88,101.69,95.28,2020
4,b'Thunder Crotches',12,--hidden--,b'SuperCam That Ho',7,--hidden--,153.22,140.58,126.65,102.3,2020
5,b'Thunder Crotches',12,--hidden--,b'The fishingtons',8,--hidden--,134.74,119.44,112.91,99.7,2020
6,b'Thunder Crotches',12,--hidden--,b'The Scientist',9,--hidden--,124.87,134.14,126.32,137.54,2020
7,b'Thunder Crotches',12,--hidden--,b'The Twelve Apostles',10,--hidden--,128.97,155.8,127.91,107.32,2020
8,b'Thunder Crotches',12,--hidden--,b'Thug Bungalow',11,--hidden--,131.64,101.72,109.51,93.96,2020
9,b'Thunder Crotches',12,--hidden--,b'who invited canada',14,--hidden--,122.57,111.34,123.12,124.54,2020
10,b'Thunder Crotches',12,--hidden--,"b""We're Back""",13,--hidden--,125.87,112.62,129.43,102.78,2020
11,b'Thunder Crotches',12,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,131.14,119.28,144.07,162.82,2020
12,b'Thunder Crotches',12,--hidden--,b'Immortal Duffmen',2,--hidden--,127.99,106.34,134.98,164.12,2020
13,b'Thunder Crotches',12,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,123.77,111.9,112.93,140.7,2020
14,b'Thunder Crotches',12,--hidden--,b'who invited canada',14,--hidden--,125.23,143.48,143.9,157.6,2020
15,b'Thunder Crotches',12,--hidden--,b'Thug Bungalow',11,--hidden--,125.39,105.3,123.28,140.64,2020
1,"b""We're Back""",13,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,129.09,126.6,141.38,122.94,2020
2,"b""We're Back""",13,--hidden--,"b""John Brown's Army""",4,--hidden--,121.6,142.88,140.32,150.28,2020
3,"b""We're Back""",13,--hidden--,b'Saquon These Nuts',5,--hidden--,132.19,101.64,112.47,108.9,2020
4,"b""We're Back""",13,--hidden--,b'Starr is Born',6,--hidden--,126.63,129.3,130.46,154.96,2020
5,"b""We're Back""",13,--hidden--,b'SuperCam That Ho',7,--hidden--,134.68,135.06,138.32,135.98,2020
6,"b""We're Back""",13,--hidden--,b'The fishingtons',8,--hidden--,125.33,124.46,124.63,66.44,2020
7,"b""We're Back""",13,--hidden--,b'The Scientist',9,--hidden--,124.74,131.7,112.24,75.42,2020
8,"b""We're Back""",13,--hidden--,b'The Twelve Apostles',10,--hidden--,117.92,68.42,108.71,101.14,2020
9,"b""We're Back""",13,--hidden--,b'Thug Bungalow',11,--hidden--,131.15,108.02,131.16,94.92,2020
10,"b""We're Back""",13,--hidden--,b'Thunder Crotches',12,--hidden--,129.43,102.78,125.87,112.62,2020
11,"b""We're Back""",13,--hidden--,b'who invited canada',14,--hidden--,126.61,131.26,148.72,143.54,2020
12,"b""We're Back""",13,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,132.88,94.02,152.87,197.38,2020
13,"b""We're Back""",13,--hidden--,b'Immortal Duffmen',2,--hidden--,132.56,167.96,143.75,135.14,2020
14,"b""We're Back""",13,--hidden--,b'SuperCam That Ho',7,--hidden--,135.9,133.18,132.04,145.84,2020
15,"b""We're Back""",13,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,117.69,106.12,122.43,139.56,2020
1,b'who invited canada',14,--hidden--,b'The fishingtons',8,--hidden--,131.9,130.9,136.05,108.5,2020
2,b'who invited canada',14,--hidden--,b'Immortal Duffmen',2,--hidden--,142.03,154.18,133.42,100.2,2020
3,b'who invited canada',14,--hidden--,b'The Scientist',9,--hidden--,147.86,120.9,143.75,135.58,2020
4,b'who invited canada',14,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,145.68,125.2,130.09,137.04,2020
5,b'who invited canada',14,--hidden--,b'The Twelve Apostles',10,--hidden--,138.05,144.86,119.03,108.8,2020
6,b'who invited canada',14,--hidden--,"b""John Brown's Army""",4,--hidden--,131.71,110.68,139.95,156.88,2020
7,b'who invited canada',14,--hidden--,b'Thug Bungalow',11,--hidden--,125.86,124.48,127.71,170.6,2020
8,b'who invited canada',14,--hidden--,b'Saquon These Nuts',5,--hidden--,138.56,177.52,122.66,136.64,2020
9,b'who invited canada',14,--hidden--,b'Thunder Crotches',12,--hidden--,123.12,124.54,122.57,111.34,2020
10,b'who invited canada',14,--hidden--,b'Starr is Born',6,--hidden--,140.42,91.18,119.52,126.44,2020
11,b'who invited canada',14,--hidden--,"b""We're Back""",13,--hidden--,148.72,143.54,126.61,131.26,2020
12,b'who invited canada',14,--hidden--,b'SuperCam That Ho',7,--hidden--,151.13,112.26,130.58,119.0,2020
13,b'who invited canada',14,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,156.21,170.5,153.57,102.22,2020
14,b'who invited canada',14,--hidden--,b'Thunder Crotches',12,--hidden--,143.9,157.6,125.23,143.48,2020
15,b'who invited canada',14,--hidden--,"b""John Brown's Army""",4,--hidden--,145.05,174.26,130.89,135.36,2020
16,b'who invited canada',14,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,144.0,122.78,140.48,116.62,2020
1,b'The Ice Cold Bruschi',1,--hidden--,b'Saquon These Nuts',5,--hidden--,122.88,117.06,124.83,123.34,2021
2,b'The Ice Cold Bruschi',1,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,124.89,128.1,121.13,90.12,2021
3,b'The Ice Cold Bruschi',1,--hidden--,"b""John Brown's Army""",4,--hidden--,131.36,109.34,113.5,117.84,2021
4,b'The Ice Cold Bruschi',1,--hidden--,b'Thug Bungalow',11,--hidden--,135.01,123.38,120.6,113.42,2021
5,b'The Ice Cold Bruschi',1,--hidden--,b'The Twelve Apostles',10,--hidden--,130.86,131.52,114.74,103.88,2021
6,b'The Ice Cold Bruschi',1,--hidden--,"b""We're Back""",13,--hidden--,120.15,108.7,119.47,106.58,2021
7,b'The Ice Cold Bruschi',1,--hidden--,b'The fishingtons',8,--hidden--,111.54,122.24,121.99,113.04,2021
8,b'The Ice Cold Bruschi',1,--hidden--,b'The Scientist',9,--hidden--,119.87,83.82,119.55,86.06,2021
9,b'The Ice Cold Bruschi',1,--hidden--,b'#1 Patriots Fan',6,--hidden--,125.64,109.9,109.95,115.86,2021
10,b'The Ice Cold Bruschi',1,--hidden--,b'Thunder Crotches',12,--hidden--,130.7,121.38,116.13,83.44,2021
11,b'The Ice Cold Bruschi',1,--hidden--,b'SuperCam That Ho',7,--hidden--,121.45,128.28,98.18,75.28,2021
12,b'The Ice Cold Bruschi',1,--hidden--,b'Saquon These Nuts',5,--hidden--,113.57,81.16,114.41,140.5,2021
13,b'The Ice Cold Bruschi',1,--hidden--,b'who invited canada',14,--hidden--,109.2,86.86,116.49,93.6,2021
14,b'The Ice Cold Bruschi',1,--hidden--,b'Immortal Duffmen',2,--hidden--,114.02,137.6,107.69,102.02,2021
15,b'The Ice Cold Bruschi',1,--hidden--,b'Saquon These Nuts',5,--hidden--,125.29,93.24,109.77,93.38,2021
16,b'The Ice Cold Bruschi',1,--hidden--,b'The Scientist',9,--hidden--,127.95,141.96,114.66,126.36,2021
1,b'Immortal Duffmen',2,--hidden--,"b""We're Back""",13,--hidden--,131.82,128.46,120.94,112.26,2021
2,b'Immortal Duffmen',2,--hidden--,b'who invited canada',14,--hidden--,111.89,109.2,119.11,121.82,2021
3,b'Immortal Duffmen',2,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,123.79,108.64,118.04,79.92,2021
4,b'Immortal Duffmen',2,--hidden--,b'Thunder Crotches',12,--hidden--,116.59,116.52,124.37,124.42,2021
5,b'Immortal Duffmen',2,--hidden--,b'Saquon These Nuts',5,--hidden--,126.89,82.46,127.76,136.34,2021
6,b'Immortal Duffmen',2,--hidden--,b'Thug Bungalow',11,--hidden--,114.22,134.96,127.94,128.4,2021
7,b'Immortal Duffmen',2,--hidden--,b'SuperCam That Ho',7,--hidden--,126.77,146.04,126.25,98.48,2021
8,b'Immortal Duffmen',2,--hidden--,b'The fishingtons',8,--hidden--,117.56,116.46,125.19,130.16,2021
9,b'Immortal Duffmen',2,--hidden--,b'The Scientist',9,--hidden--,94.98,75.06,107.84,100.12,2021
10,b'Immortal Duffmen',2,--hidden--,b'The Twelve Apostles',10,--hidden--,98.38,74.68,116.73,138.54,2021
11,b'Immortal Duffmen',2,--hidden--,b'#1 Patriots Fan',6,--hidden--,112.39,108.16,111.25,92.02,2021
12,b'Immortal Duffmen',2,--hidden--,"b""John Brown's Army""",4,--hidden--,112.98,71.48,118.78,108.32,2021
13,b'Immortal Duffmen',2,--hidden--,"b""We're Back""",13,--hidden--,111.79,115.92,110.0,115.32,2021
14,b'Immortal Duffmen',2,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,107.69,102.02,114.02,137.6,2021
15,b'Immortal Duffmen',2,--hidden--,b'#1 Patriots Fan',6,--hidden--,99.69,82.08,105.07,99.54,2021
16,b'Immortal Duffmen',2,--hidden--,b'SuperCam That Ho',7,--hidden--,108.47,94.1,101.35,82.08,2021
1,"b""Jadeveon's Hit Men""",3,--hidden--,"b""John Brown's Army""",4,--hidden--,125.78,114.16,129.91,78.98,2021
2,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,121.13,90.12,124.89,128.1,2021
3,"b""Jadeveon's Hit Men""",3,--hidden--,b'Immortal Duffmen',2,--hidden--,118.04,79.92,123.79,108.64,2021
4,"b""Jadeveon's Hit Men""",3,--hidden--,"b""We're Back""",13,--hidden--,115.32,127.16,129.46,109.06,2021
5,"b""Jadeveon's Hit Men""",3,--hidden--,b'who invited canada',14,--hidden--,115.77,94.58,111.11,96.7,2021
6,"b""Jadeveon's Hit Men""",3,--hidden--,b'The fishingtons',8,--hidden--,101.09,90.46,128.05,116.52,2021
7,"b""Jadeveon's Hit Men""",3,--hidden--,b'#1 Patriots Fan',6,--hidden--,84.1,89.9,92.47,79.58,2021
8,"b""Jadeveon's Hit Men""",3,--hidden--,b'SuperCam That Ho',7,--hidden--,96.06,93.04,123.89,82.98,2021
9,"b""Jadeveon's Hit Men""",3,--hidden--,"b""John Brown's Army""",4,--hidden--,97.71,71.68,109.16,107.24,2021
10,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Scientist',9,--hidden--,110.0,78.64,113.21,130.32,2021
11,"b""Jadeveon's Hit Men""",3,--hidden--,b'Saquon These Nuts',5,--hidden--,113.2,110.68,115.21,108.64,2021
12,"b""Jadeveon's Hit Men""",3,--hidden--,b'The Twelve Apostles',10,--hidden--,103.16,108.58,112.52,108.72,2021
13,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thunder Crotches',12,--hidden--,110.53,93.24,125.67,131.82,2021
14,"b""Jadeveon's Hit Men""",3,--hidden--,b'Thug Bungalow',11,--hidden--,102.28,115.3,129.75,152.94,2021
1,"b""John Brown's Army""",4,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,129.91,78.98,125.78,114.16,2021
2,"b""John Brown's Army""",4,--hidden--,"b""We're Back""",13,--hidden--,122.51,88.72,127.89,120.14,2021
3,"b""John Brown's Army""",4,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,113.5,117.84,131.36,109.34,2021
4,"b""John Brown's Army""",4,--hidden--,b'The Twelve Apostles',10,--hidden--,112.23,102.28,120.21,118.02,2021
5,"b""John Brown's Army""",4,--hidden--,b'SuperCam That Ho',7,--hidden--,105.25,161.22,130.47,156.28,2021
6,"b""John Brown's Army""",4,--hidden--,b'The Scientist',9,--hidden--,105.09,99.6,104.58,125.44,2021
7,"b""John Brown's Army""",4,--hidden--,b'Saquon These Nuts',5,--hidden--,92.49,121.68,101.22,126.64,2021
8,"b""John Brown's Army""",4,--hidden--,b'#1 Patriots Fan',6,--hidden--,115.71,80.22,111.88,83.16,2021
9,"b""John Brown's Army""",4,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,109.16,107.24,97.71,71.68,2021
10,"b""John Brown's Army""",4,--hidden--,b'The fishingtons',8,--hidden--,111.13,87.9,121.02,125.14,2021
11,"b""John Brown's Army""",4,--hidden--,b'who invited canada',14,--hidden--,113.27,113.38,119.32,88.56,2021
12,"b""John Brown's Army""",4,--hidden--,b'Immortal Duffmen',2,--hidden--,118.78,108.32,112.98,71.48,2021
13,"b""John Brown's Army""",4,--hidden--,b'Thug Bungalow',11,--hidden--,111.69,115.18,122.51,124.86,2021
14,"b""John Brown's Army""",4,--hidden--,b'Thunder Crotches',12,--hidden--,112.13,115.9,111.12,100.84,2021
16,"b""John Brown's Army""",4,--hidden--,"b""We're Back""",13,--hidden--,117.67,106.04,116.85,123.08,2021
17,"b""John Brown's Army""",4,--hidden--,b'#1 Patriots Fan',6,--hidden--,112.83,121.28,106.54,54.4,2021
1,b'Saquon These Nuts',5,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,124.83,123.34,122.88,117.06,2021
2,b'Saquon These Nuts',5,--hidden--,b'Thunder Crotches',12,--hidden--,127.65,101.48,114.6,76.98,2021
3,b'Saquon These Nuts',5,--hidden--,"b""We're Back""",13,--hidden--,124.23,104.08,121.95,137.18,2021
4,b'Saquon These Nuts',5,--hidden--,b'The Scientist',9,--hidden--,121.25,130.62,128.51,87.52,2021
5,b'Saquon These Nuts',5,--hidden--,b'Immortal Duffmen',2,--hidden--,127.76,136.34,126.89,82.46,2021
6,b'Saquon These Nuts',5,--hidden--,b'The Twelve Apostles',10,--hidden--,116.01,121.74,111.87,110.78,2021
7,b'Saquon These Nuts',5,--hidden--,"b""John Brown's Army""",4,--hidden--,101.22,126.64,92.49,121.68,2021
8,b'Saquon These Nuts',5,--hidden--,b'who invited canada',14,--hidden--,130.95,134.46,123.5,127.6,2021
9,b'Saquon These Nuts',5,--hidden--,b'Thug Bungalow',11,--hidden--,119.92,69.28,122.6,101.2,2021
10,b'Saquon These Nuts',5,--hidden--,b'SuperCam That Ho',7,--hidden--,119.56,99.74,112.84,100.62,2021
11,b'Saquon These Nuts',5,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,115.21,108.64,113.2,110.68,2021
12,b'Saquon These Nuts',5,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,114.41,140.5,113.57,81.16,2021
13,b'Saquon These Nuts',5,--hidden--,b'#1 Patriots Fan',6,--hidden--,112.84,121.0,97.97,94.12,2021
14,b'Saquon These Nuts',5,--hidden--,b'The fishingtons',8,--hidden--,118.0,101.82,125.23,123.12,2021
15,b'Saquon These Nuts',5,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,109.77,93.38,125.29,93.24,2021
16,b'Saquon These Nuts',5,--hidden--,b'Thunder Crotches',12,--hidden--,115.0,136.9,131.7,114.9,2021
17,b'Saquon These Nuts',5,--hidden--,b'Thug Bungalow',11,--hidden--,120.63,134.44,137.82,127.52,2021
1,b'#1 Patriots Fan',6,--hidden--,b'who invited canada',14,--hidden--,120.8,92.86,125.06,135.94,2021
2,b'#1 Patriots Fan',6,--hidden--,b'Thug Bungalow',11,--hidden--,118.19,94.9,122.95,115.3,2021
3,b'#1 Patriots Fan',6,--hidden--,b'Thunder Crotches',12,--hidden--,103.37,124.12,119.42,92.02,2021
4,b'#1 Patriots Fan',6,--hidden--,b'The fishingtons',8,--hidden--,116.43,112.74,123.49,104.62,2021
5,b'#1 Patriots Fan',6,--hidden--,b'The Scientist',9,--hidden--,113.71,84.88,125.34,115.78,2021
6,b'#1 Patriots Fan',6,--hidden--,b'SuperCam That Ho',7,--hidden--,118.51,106.68,125.28,131.38,2021
7,b'#1 Patriots Fan',6,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,92.47,79.58,84.1,89.9,2021
8,b'#1 Patriots Fan',6,--hidden--,"b""John Brown's Army""",4,--hidden--,111.88,83.16,115.71,80.22,2021
9,b'#1 Patriots Fan',6,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,109.95,115.86,125.64,109.9,2021
10,b'#1 Patriots Fan',6,--hidden--,b'who invited canada',14,--hidden--,105.92,101.34,120.71,77.72,2021
11,b'#1 Patriots Fan',6,--hidden--,b'Immortal Duffmen',2,--hidden--,111.25,92.02,112.39,108.16,2021
12,b'#1 Patriots Fan',6,--hidden--,"b""We're Back""",13,--hidden--,113.39,103.3,122.61,114.54,2021
13,b'#1 Patriots Fan',6,--hidden--,b'Saquon These Nuts',5,--hidden--,97.97,94.12,112.84,121.0,2021
14,b'#1 Patriots Fan',6,--hidden--,b'The Twelve Apostles',10,--hidden--,100.5,99.32,110.33,104.22,2021
15,b'#1 Patriots Fan',6,--hidden--,b'Immortal Duffmen',2,--hidden--,105.07,99.54,99.69,82.08,2021
16,b'#1 Patriots Fan',6,--hidden--,b'The Twelve Apostles',10,--hidden--,102.17,89.52,114.69,95.22,2021
17,b'#1 Patriots Fan',6,--hidden--,"b""John Brown's Army""",4,--hidden--,106.54,54.4,112.83,121.28,2021
1,b'SuperCam That Ho',7,--hidden--,b'The fishingtons',8,--hidden--,120.48,97.4,118.5,108.5,2021
2,b'SuperCam That Ho',7,--hidden--,b'The Twelve Apostles',10,--hidden--,119.24,173.06,127.31,125.12,2021
3,b'SuperCam That Ho',7,--hidden--,b'Thug Bungalow',11,--hidden--,123.01,105.18,116.43,109.64,2021
4,b'SuperCam That Ho',7,--hidden--,b'who invited canada',14,--hidden--,123.84,111.14,110.32,59.0,2021
5,b'SuperCam That Ho',7,--hidden--,"b""John Brown's Army""",4,--hidden--,130.47,156.28,105.25,161.22,2021
6,b'SuperCam That Ho',7,--hidden--,b'#1 Patriots Fan',6,--hidden--,125.28,131.38,118.51,106.68,2021
7,b'SuperCam That Ho',7,--hidden--,b'Immortal Duffmen',2,--hidden--,126.25,98.48,126.77,146.04,2021
8,b'SuperCam That Ho',7,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,123.89,82.98,96.06,93.04,2021
9,b'SuperCam That Ho',7,--hidden--,"b""We're Back""",13,--hidden--,111.94,99.84,117.29,94.24,2021
10,b'SuperCam That Ho',7,--hidden--,b'Saquon These Nuts',5,--hidden--,112.84,100.62,119.56,99.74,2021
11,b'SuperCam That Ho',7,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,98.18,75.28,121.45,128.28,2021
12,b'SuperCam That Ho',7,--hidden--,b'Thunder Crotches',12,--hidden--,111.51,75.9,114.16,105.3,2021
13,b'SuperCam That Ho',7,--hidden--,b'The fishingtons',8,--hidden--,110.44,90.42,126.93,100.0,2021
14,b'SuperCam That Ho',7,--hidden--,b'The Scientist',9,--hidden--,106.56,73.48,122.24,114.64,2021
15,b'SuperCam That Ho',7,--hidden--,"b""We're Back""",13,--hidden--,104.18,62.1,125.6,125.16,2021
16,b'SuperCam That Ho',7,--hidden--,b'Immortal Duffmen',2,--hidden--,101.35,82.08,108.47,94.1,2021
1,b'The fishingtons',8,--hidden--,b'SuperCam That Ho',7,--hidden--,118.5,108.5,120.48,97.4,2021
2,b'The fishingtons',8,--hidden--,b'The Scientist',9,--hidden--,126.27,118.16,131.0,100.48,2021
3,b'The fishingtons',8,--hidden--,b'The Twelve Apostles',10,--hidden--,123.94,104.02,114.98,87.5,2021
4,b'The fishingtons',8,--hidden--,b'#1 Patriots Fan',6,--hidden--,123.49,104.62,116.43,112.74,2021
5,b'The fishingtons',8,--hidden--,b'Thug Bungalow',11,--hidden--,122.7,157.2,118.85,128.56,2021
6,b'The fishingtons',8,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,128.05,116.52,101.09,90.46,2021
7,b'The fishingtons',8,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,121.99,113.04,111.54,122.24,2021
8,b'The fishingtons',8,--hidden--,b'Immortal Duffmen',2,--hidden--,125.19,130.16,117.56,116.46,2021
9,b'The fishingtons',8,--hidden--,b'Thunder Crotches',12,--hidden--,123.37,103.36,101.06,144.78,2021
10,b'The fishingtons',8,--hidden--,"b""John Brown's Army""",4,--hidden--,121.02,125.14,111.13,87.9,2021
11,b'The fishingtons',8,--hidden--,"b""We're Back""",13,--hidden--,130.8,120.36,114.23,70.78,2021
12,b'The fishingtons',8,--hidden--,b'who invited canada',14,--hidden--,114.88,131.1,117.59,97.68,2021
13,b'The fishingtons',8,--hidden--,b'SuperCam That Ho',7,--hidden--,126.93,100.0,110.44,90.42,2021
14,b'The fishingtons',8,--hidden--,b'Saquon These Nuts',5,--hidden--,125.23,123.12,118.0,101.82,2021
16,b'The fishingtons',8,--hidden--,b'Thug Bungalow',11,--hidden--,118.51,124.26,127.8,158.68,2021
17,b'The fishingtons',8,--hidden--,b'Thunder Crotches',12,--hidden--,129.44,104.8,123.14,163.34,2021
1,b'The Scientist',9,--hidden--,b'Thunder Crotches',12,--hidden--,116.07,132.12,119.39,113.02,2021
2,b'The Scientist',9,--hidden--,b'The fishingtons',8,--hidden--,131.0,100.48,126.27,118.16,2021
3,b'The Scientist',9,--hidden--,b'who invited canada',14,--hidden--,130.76,130.58,130.48,89.42,2021
4,b'The Scientist',9,--hidden--,b'Saquon These Nuts',5,--hidden--,128.51,87.52,121.25,130.62,2021
5,b'The Scientist',9,--hidden--,b'#1 Patriots Fan',6,--hidden--,125.34,115.78,113.71,84.88,2021
6,b'The Scientist',9,--hidden--,"b""John Brown's Army""",4,--hidden--,104.58,125.44,105.09,99.6,2021
7,b'The Scientist',9,--hidden--,"b""We're Back""",13,--hidden--,94.84,102.2,114.24,120.94,2021
8,b'The Scientist',9,--hidden--,b'The Ice Cold Bruschi',1,--hidden--,119.55,86.06,119.87,83.82,2021
9,b'The Scientist',9,--hidden--,b'Immortal Duffmen',2,--hidden--,107.84,100.12,94.98,75.06,2021
10,b'The Scientist',9,--hidden--,"b""Jadeveon's Hit Men""",3,--hidden--,113.21,130.32,110.0,78.64,2021
11,b'The Scientist',9,--hidden--,b'Thunder Crotches',12,--hidden--,120.57,109.32,105.9,119.54,2021
